Forest
0.0
0.0
0.0
0.0
0.0
0.0003575259599794
0.0003534568152089
0.000457818472753
0.0005206864948841
0.0003477600125301
0.0042958527530489
0.0169752126114913
0.0007778913681215
0.0006346151403933
0.006524470958265
0.0047974708863009
0.0031356670857514
0.0010035738626501
0.0001596660443891
0.0004821518526514
0.000725259176477
0.0017262888976374
0.0023256903259125
0.0030029611097705
0.0069636930690134
0.0055168702826494
0.0035637210080049
0.0089731521108754
0.0141086488111112
0.0110681658475462
0.0052173579450448
0.002723157402351
0.0017057780797446
0.0013775044554224
0.0034704873237409
0.0055463088782494
0.0088908654314245
0.0114217083846606
0.0115079562627788
0.0059331485550037
0.0036917778934846
0.0047881779967742
0.0059305927722675
0.0051746737276117
0.0040223765922049
0.0024122250020107
0.0029098110308217
0.0014237381947178
0.0008038947377332
0.0004390855906767
0.000479898742322
0.0006449112937022
0.0002418373696709
0.0002577160297846
0.000393053985751
0.0008705599227867
0.0017760848583365
0.0014619987385121
0.0011708638651477
0.0010540291412146
0.0011342786025424
0.0015462718379199
0.0019181048897467
0.0020958275656248
0.0029015489207505
0.003595229628877
0.0043114985882342
0.0040077625947702
0.0021520494943465
0.001051257466272
0.0005765126212276
0.000411398473515
0.0006234204945201
0.0008593144787472
0.0009437071655046
0.0016714459274686
0.0020929627607109
0.0017289335771644
0.001736788243611
0.0018778388766831
0.0022790999411587
0.002217105012509
0.0015625367757556
0.0008214899525459
0.0004877766912614
0.0004096925017673
0.0002592135173919
0.0003114530815436
0.0007005797340715
0.0009220015324113
0.0019004557018824
0.0034162528732712
0.0039676754335834
0.0034249668753624
0.0031878039952757
0.0031252608697492
0.0030716254143225
0.0018143962002971
0.0008248299319727
0.0005679203230762
0.000641304623903
0.0013390364857828
0.0023956743244901
0.0024655577850305
0.0022054828154036
0.0025201097240389
0.004178502639388
0.0038623845929161
0.0025176153224201
0.002279981501001
0.0024331041066083
0.0029066784772402
0.0044113751910222
0.0035245979536804
0.0027757620783222
0.0034939624262896
0.0039067938314093
0.0031613783659076
0.002616998759678
0.0029814904181958
0.0027995948846246
0.0025957100948655
0.0027088820593576
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0005434768804845
0.0005712984011276
0.0005892671941209
0.0005642406309131
0.0004160613218528
0.0035717100779328
0.0137125839757184
0.0008030375186788
0.0008182462779759
0.0060317065220611
0.0046310677351213
0.0032859778012013
0.0013110170639506
0.0003472848380173
0.0007185792176235
0.0008637847173716
0.0012754011996833
0.0021912773198887
0.0029687464282539
0.0060776132481617
0.0037935880014731
0.0044627480114634
0.0107448154121635
0.0146320530078863
0.011008048334455
0.0045825258541499
0.0018201046442223
