Grassland
0.0
0.0
0.0
0.0
0.0
0.0001313867075738
0.0001551170934958
0.0001345958097753
0.0002799303033598
0.0002579535919431
0.0003525273413683
0.0003742085719746
0.0001269849946048
2.528398304037298e-05
9.09563356297752e-06
1.46584803397293e-05
0.0002752989131584
0.0023914150243724
0.0173897195142694
0.0222770950146317
0.0052315989530541
0.0007554526627767
0.0003677581167596
0.0002497889391409
0.0002094188910649
0.0005435517663681
0.0009253845338356
0.0009947461743551
0.000793461029064
0.0020080324140153
0.0027456377921841
0.0042727265783517
0.0061853096605847
0.0080368039689145
0.0083361473421724
0.0072110188053271
0.0047195564705611
0.0022560459741892
0.0011407278541035
0.0005374647811511
0.0002209093879428
9.690756730710089e-05
3.259813570730097e-05
4.987744942405374e-05
3.905337521103367e-05
4.308532279013235e-05
4.351513492542835e-05
0.00012799988081
0.0001365519041389
0.0001893682506391
0.0001380179147864
0.0001645546808293
0.0001960608902107
0.0005434070246401
0.0010984616276909
0.0025627311496429
0.0036521082234517
0.0046351138787048
0.0055635749245845
0.0051531895375454
0.0051690529057127
0.0045751067462139
0.0032830337736944
0.0023751949940146
0.0023205647118859
0.0027516196223945
0.0032955103516991
0.0034430187424317
0.0032327108677723
0.0025345050172558
0.0017480710155602
0.0014622398750311
0.0018990215948592
0.003285651877674
0.0040204388810133
0.0038606710719267
0.0040453041838865
0.0048803572781766
0.0040503661600753
0.0032240780448652
0.0028453023071904
0.002556504839663
0.0027273800731175
0.0031550337673949
0.0023312896441328
0.0015968437004509
0.0016652314218715
0.0021955260914339
0.0023832055404317
0.0024940438846879
0.0026677109362477
0.0027823093759075
0.0022445446067799
0.0017721327095565
0.0014068859992941
0.0011787880894011
0.0012521224255213
0.0013258248381514
0.0013088434209188
0.0014079821295196
0.0013159389812628
0.0013048595358338
0.0018726791336844
0.002253423959119
0.0029849644277725
0.0023671536085429
0.0023050457759073
0.0027256087882466
0.0033707544556274
0.0034585053125662
0.0050452894890612
0.0051823744518553
0.0040477247254986
0.0032619124512763
0.003395619962421
0.0037299297466046
0.0026069923617193
0.0034698600140745
0.0048558245121296
0.0049531362864769
0.0036369818867308
0.0020522072265427
0.000901123217352
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0002219503132277
0.0002653386409719
0.0003100620101128
0.0003952023081307
0.0003692730735568
0.0003907868017696
0.0004314715044122
0.0001561691298339
5.234238819009365e-05
1.839115104980283e-05
1.7104464956351308e-05
0.0001440671537952
0.0021157607091476
0.0185809614262384
0.0209049907108876
0.0050716967394403
0.0005667569890186
0.0002206058025995
0.0001176305022624
0.0001335513812407
0.0005766499465238
0.0009310976543377
0.0010029085526593
